ID_LOJA,TIPO_RELACIONAMENTO,ESTADO_LOJA,CATEGORIA_PRODUTO,RENDA_ESPERADA,ESTRATEGIA_VENDAS,AVAL_SATISFACAO,VL_LIMITE_CREDITO_INICIAL_BANCO,REGIAO_LOJA,VL_FINANCEIRO_BCB,VL_OPERACAO_CARTAO_CREDITO,VL_LIMITE_CREDITO_BCB,PONTUACAO_DESEMPENHO,TEMPO_EXISTENCIA_ONLINE,AVALIACAO_RISCO,SCORE_INTERNO,RENDA
919070,1,10,5,240000,2,7.43,140000,4,260800,127000,50500,952.0,30,300.0,512.0,290900
929783,1,10,3,200000,0,7.33,60000,4,270200,195000,75200,531.0,34,300.0,548.0,414500
961540,1,4,5,240000,2,7.33,150000,2,4505200,356900,1860500,687.0,43,150.0,623.0,140600
931401,1,18,3,500000,0,2.24,40000,4,28200,0,0,91.0,18,300.0,336.0,242400
921011,1,2,3,250000,1,4.82,40000,1,326900,124300,202600,555.0,24,300.0,415.0,301800
934476,1,15,0,1000000,0,4.34,40000,2,240400,217800,22600,392.0,20,300.0,526.0,139400
934164,1,17,5,350000,0,7.53,190000,3,5445900,332900,206600,687.0,30,300.0,557.0,375700
945452,1,1,5,218000,0,6.98,180000,2,1999000,1103100,2300,579.0,29,300.0,550.0,327200
967298,1,18,3,400000,0,7.56,60000,4,4374800,954200,43500,531.0,31,150.0,525.0,273900
957751,1,22,5,280000,0,5.36,50000,3,470500,25800,116900,467.0,27,150.0,521.0,161200
957477,1,25,5,220000,2,6.57,180000,4,567300,525400,20200,579.0,28,300.0,530.0,286000
894843,1,19,5,9000000,1,8.51,310000,2,1469700,1364900,104800,613.0,23,300.0,507.0,218200
973663,1,5,3,240000,0,7.75,60000,2,359700,192300,167400,531.0,27,300.0,474.0,264200
946531,1,15,2,500000,0,6.91,50000,2,50000,41500,8500,443.0,19,300.0,482.0,177000
928579,1,22,5,200000,0,8.23,70000,3,30000,0,30000,452.0,22,300.0,451.0,232700
965637,2,25,3,1080000,0,5.98,50000,4,2380000,60100,2319900,613.0,27,300.0,679.0,353900
956428,4,4,2,500000,2,7.08,60000,2,987200,805700,113000,622.0,42,150.0,543.0,135700
917994,1,8,0,4000000,0,9.16,60000,0,20380000,13873200,1001600,687.0,35,300.0,702.0,383000
925218,2,25,5,500000,1,5.57,140000,4,15247200,276600,105300,593.0,23,300.0,451.0,324800
970985,1,8,5,180000,0,5.1,70000,0,5614500,167700,37300,467.0,35,951.0,716.0,294500
916806,1,5,5,200000,1,5.71,70000,2,189300,66600,122700,600.0,26,300.0,403.0,260600
910915,1,18,0,2000000,1,5.83,50000,4,8245000,2393600,906100,500.0,24,300.0,410.0,238800
926080,1,18,0,800000,0,6.3,50000,4,135300,117000,0,900.0,35,300.0,444.0,254500
921546,1,25,5,350000,0,5.34,210000,4,1615300,1273300,340200,467.0,37,300.0,439.0,444800
914750,2,15,3,300000,0,6.8,60000,2,2401300,72600,152400,622.0,54,300.0,521.0,436300
946204,1,25,5,631800,0,5.32,280000,4,3463500,396200,298600,579.0,29,300.0,655.0,255700
959935,4,4,5,250000,0,4.17,50000,2,40000,23400,16600,760.0,49,150.0,496.0,967200
935236,2,18,0,1500000,0,6.7,50000,4,627900,306600,321200,669.0,27,300.0,603.0,202400
959952,1,22,5,370000,2,7.25,160000,3,177900,39900,100,687.0,47,300.0,455.0,231500
945219,2,25,3,400000,1,6.38,50000,4,656100,520800,135400,511.0,41,300.0,354.0,270300
942023,2,25,5,168000,0,4.73,40000,4,80600,18500,1500,476.0,25,300.0,516.0,511500
966094,0,4,1,350000,0,4.8,40000,2,776300,137100,277100,555.0,57,300.0,532.0,220600
910196,1,15,5,150000,0,7.2,120000,2,787100,360400,380000,541.0,28,300.0,639.0,147900
956564,1,19,5,150000,1,1.29,40000,2,719800,89700,50000,392.0,19,300.0,275.0,186600
958848,1,4,5,150000,1,6.5,50000,2,39600,39600,0,500.0,20,300.0,491.0,242400
911964,0,6,5,263900,1,6.95,150000,0,518700,272300,70800,869.0,29,300.0,516.0,2008300
932275,4,25,5,688000,0,9.2,290000,4,5083600,665400,2168700,792.0,36,300.0,501.0,246000
933711,2,16,1,1000000,0,8.87,60000,2,16526700,2020400,2252900,919.0,75,150.0,508.0,1098100
938897,2,9,0,1200000,0,5.83,50000,2,2392800,697400,833600,669.0,54,0.0,625.0,117600
943033,1,25,5,350000,0,5.34,230000,4,6337900,598200,536800,500.0,23,300.0,593.0,260600
971225,1,19,0,200000,1,5.23,40000,2,184400,134400,50000,586.0,25,300.0,442.0,1123500
908750,1,9,5,121200,2,8.4,50000,2,646800,120000,526800,928.0,32,300.0,704.0,220600
920759,1,18,3,280000,0,1.6,40000,4,237900,184100,100,410.0,28,300.0,444.0,284800
937893,2,18,4,250000,0,8.0,60000,4,1220300,162100,124300,635.0,47,300.0,526.0,221800
923020,1,18,5,750000,2,5.6,80000,4,1787900,143700,1500,482.0,21,150.0,471.0,237600
933154,1,25,5,550000,0,6.13,290000,4,2363600,1142200,75200,579.0,37,300.0,654.0,271500
919237,1,1,5,150000,2,4.71,90000,2,422800,298400,124400,467.0,43,150.0,582.0,155100
946835,1,23,0,375800,0,5.85,50000,3,3602100,2497300,948100,579.0,32,300.0,487.0,261800
890383,3,24,5,200000,0,7.25,100000,2,814600,637500,51300,792.0,31,300.0,525.0,130900
939033,1,15,0,500000,0,7.0,60000,2,2712800,403100,513000,687.0,49,300.0,412.0,179400
877868,1,15,5,300000,2,9.08,130000,2,4012800,2943700,1057400,613.0,22,150.0,779.0,123600
934798,1,18,5,300000,0,5.12,100000,4,492800,371600,121100,467.0,44,150.0,704.0,233900
915291,1,22,5,300000,1,6.95,210000,3,949100,797300,33800,500.0,22,150.0,571.0,316300
886706,0,10,0,500700,0,5.23,40000,4,100000,96100,3900,555.0,33,300.0,480.0,271500
945589,1,18,3,250000,0,5.04,40000,4,307400,125000,182400,631.0,48,300.0,587.0,181800
937627,1,8,5,230000,0,5.74,60000,0,45000,44000,1000,467.0,27,300.0,462.0,483600
902531,2,15,1,150000,1,6.78,50000,2,1226300,142900,49600,669.0,65,150.0,388.0,172100
933787,2,10,3,250000,0,6.09,50000,4,1213200,549900,663300,511.0,44,300.0,612.0,261800
943872,2,10,5,345000,0,7.87,190000,4,443300,127600,315700,950.0,43,300.0,569.0,236300
940351,1,25,5,500000,0,6.07,170000,4,2967800,22600,10500,579.0,32,300.0,564.0,240000
907271,2,4,5,550000,1,4.91,170000,2,2207900,184600,363300,413.0,47,300.0,562.0,265400
943291,2,22,0,400000,0,7.45,60000,3,473100,160100,313000,792.0,42,150.0,675.0,343000
911670,1,22,0,450000,0,8.55,60000,3,14483100,3892100,10591000,541.0,43,150.0,713.0,271500
914274,2,25,2,470000,0,2.89,40000,4,110500,65100,25000,404.0,34,150.0,456.0,335700
967411,1,13,3,350000,0,5.98,30000,1,120000,117700,2300,752.0,37,300.0,655.0,189100
944718,1,19,5,200000,0,6.32,110000,2,8988600,59100,182300,675.0,45,300.0,544.0,152700
947774,1,18,3,380000,1,1.38,40000,4,509100,265600,189800,155.0,32,300.0,426.0,683600
931203,1,10,0,500000,0,5.68,40000,4,998700,67100,460000,467.0,28,300.0,600.0,593900
922476,1,12,5,462000,1,5.4,210000,0,2290200,405200,100400,579.0,28,150.0,629.0,393900
916046,0,18,5,260000,0,5.96,50000,4,1380400,1800,38200,507.0,52,150.0,630.0,273900
953816,2,25,5,150000,0,8.71,120000,4,4743600,243500,245000,792.0,53,300.0,596.0,252100
939064,1,25,5,600000,1,7.26,390000,4,4464400,2889200,731700,613.0,25,300.0,736.0,396300
936820,1,9,5,350000,0,6.76,110000,2,439600,205400,100,675.0,30,300.0,559.0,138200
937016,2,25,3,400000,1,7.48,60000,4,3000800,2461100,510100,622.0,38,150.0,417.0,318800
953136,3,15,1,280000,0,4.91,40000,2,2804200,851600,25100,555.0,39,150.0,636.0,161200
949737,1,4,3,600000,0,6.13,50000,2,819100,542300,272400,425.0,31,150.0,625.0,241200
946741,1,10,5,350000,0,4.61,90000,4,6274800,436500,97300,392.0,26,300.0,448.0,229100
919527,1,25,2,320000,0,8.82,60000,4,1334100,614400,719700,531.0,39,300.0,767.0,260600
930617,1,10,5,160000,1,7.68,100000,4,297800,116000,181900,932.0,21,150.0,577.0,307800
923313,2,25,3,420000,0,7.18,60000,4,1103700,808300,284300,622.0,35,300.0,589.0,204800
944919,1,25,5,200000,1,6.28,140000,4,755100,429200,25700,500.0,22,300.0,478.0,252100
915368,1,15,5,160000,0,6.43,80000,2,150800,150800,0,500.0,20,300.0,437.0,286000
947801,1,11,3,350000,0,4.43,40000,0,335000,293800,41200,300.0,35,150.0,480.0,190300
950789,1,2,3,300000,0,2.54,40000,1,21300,0,0,91.0,24,300.0,630.0,303000
906560,2,4,3,1000000,0,6.56,50000,2,1003000,857500,114200,511.0,30,300.0,501.0,242400
929966,1,15,5,300000,0,5.55,100000,2,506100,498700,7400,579.0,28,300.0,537.0,456900
929234,3,22,1,326900,0,4.31,40000,3,5296700,500400,1300,555.0,62,300.0,448.0,238800
960774,4,15,1,350000,0,6.57,50000,2,3295900,8000,32000,607.0,66,300.0,541.0,170900
953019,2,1,3,220000,0,4.43,40000,2,168600,128900,39700,724.0,52,300.0,394.0,134500
937608,2,25,5,580000,2,6.5,240000,4,1270800,90500,14500,669.0,31,300.0,498.0,338100
938243,2,15,0,1000000,0,8.66,60000,2,13306900,5003000,2391000,792.0,53,150.0,752.0,133300
958203,2,25,0,400000,0,5.94,50000,4,80000,0,80000,507.0,45,300.0,602.0,345400
964759,2,7,3,250000,0,5.3,50000,4,1018100,370500,324000,511.0,48,150.0,646.0,246000
960787,2,10,4,300000,0,5.55,50000,4,1509300,557900,191800,669.0,27,150.0,577.0,235100
930798,1,25,5,180000,0,5.06,40000,4,672500,196900,41500,392.0,20,300.0,408.0,307800
912134,1,14,3,380000,0,5.29,50000,2,603000,153400,449600,342.0,20,300.0,673.0,216900
912429,2,4,3,500000,0,6.07,50000,2,2031000,1835700,195400,511.0,41,300.0,657.0,241200
917930,1,17,5,180000,0,6.89,100000,3,404100,280800,21500,675.0,37,150.0,548.0,598700
968486,1,19,5,200000,0,6.94,140000,2,11165400,374300,462000,613.0,23,300.0,413.0,214500
966776,2,18,5,980000,0,8.93,300000,4,26816100,2494700,6304700,792.0,42,300.0,428.0,242400
912247,2,25,5,802600,0,4.82,230000,4,3009000,207200,574100,555.0,38,300.0,616.0,246000
931460,1,25,5,200000,1,5.27,160000,4,927500,241700,146100,579.0,39,300.0,616.0,447200
958291,1,11,5,300000,2,7.68,100000,0,493600,428400,65200,613.0,23,150.0,623.0,391500
933867,1,10,5,680000,2,5.55,310000,4,9052200,428400,1004800,500.0,25,300.0,550.0,261800
960299,1,4,3,300000,0,1.34,40000,2,54800,54800,0,410.0,35,300.0,498.0,200000
975492,2,10,5,452800,0,4.38,60000,4,550100,153200,25000,555.0,38,300.0,629.0,631500
965133,1,10,5,300000,0,6.49,100000,4,1279100,216900,153000,788.0,46,300.0,539.0,798700
942509,1,9,5,179900,0,5.12,110000,2,990100,816000,110900,467.0,32,300.0,478.0,372100
933843,1,15,3,450000,0,5.76,50000,2,9019500,5201000,1235300,518.0,27,150.0,743.0,143000
943190,1,10,5,180000,0,5.1,30000,4,39800,38900,900,392.0,18,150.0,458.0,230300
942175,2,25,3,500000,1,6.76,50000,4,3415900,1099000,62000,511.0,42,150.0,858.0,461800
949052,2,25,5,300000,0,6.73,120000,4,538600,196900,119600,669.0,34,300.0,600.0,343000
943246,1,5,3,520000,2,6.76,30000,2,946200,397200,549000,518.0,34,150.0,747.0,120000
941144,2,22,5,304200,0,6.0,250000,3,5415300,742400,8300,669.0,43,0.0,689.0,366000
931842,3,25,3,320000,0,5.81,50000,4,653000,521200,131800,511.0,64,300.0,646.0,311500
926802,2,18,0,230000,0,5.88,50000,4,241600,191800,27700,669.0,30,150.0,652.0,305400
914297,1,10,5,450000,0,7.7,160000,4,35000,1800,33200,625.0,32,300.0,503.0,216900
969829,1,18,5,135000,2,5.42,50000,4,150000,0,150000,422.0,29,300.0,661.0,143000
919566,1,17,5,180700,0,5.76,160000,3,1096400,983300,113200,579.0,36,150.0,543.0,272700
945595,2,12,3,320000,0,7.19,60000,0,406200,326800,79400,622.0,31,300.0,528.0,293300
965920,2,25,3,615000,0,5.94,50000,4,11358000,1315500,455600,511.0,31,300.0,627.0,241200
921720,1,13,0,1050000,0,5.98,50000,1,2720900,1238500,751600,579.0,41,300.0,833.0,317500
942106,2,5,3,350000,1,5.23,30000,2,74400,34600,39800,511.0,35,300.0,483.0,231500
903121,0,1,3,400000,0,6.74,50000,2,2446900,1029300,1417600,613.0,41,300.0,627.0,157600
950304,2,18,3,450000,0,5.21,50000,4,1416500,663000,464400,511.0,41,300.0,462.0,213300
974065,1,25,5,203500,0,5.62,170000,4,3029400,732500,624600,579.0,28,300.0,672.0,293300
907690,1,24,5,180000,0,7.43,100000,2,396200,217200,179100,687.0,35,300.0,684.0,139400
960502,2,18,3,150000,0,6.32,50000,4,189900,74300,115600,708.0,33,300.0,594.0,1124700
934285,1,25,5,280000,2,6.28,70000,4,724700,140000,51900,437.0,43,300.0,492.0,219400
961715,2,23,5,166400,2,5.88,80000,3,184500,94800,76500,593.0,20,150.0,514.0,300600
928417,1,10,3,400000,0,8.64,60000,4,283500,193400,90000,631.0,46,300.0,526.0,563600
941664,1,25,2,220000,1,5.71,50000,4,174500,125700,48800,776.0,22,300.0,580.0,656900
948200,1,22,5,400000,2,4.27,40000,3,324500,104300,0,467.0,36,150.0,666.0,280000
943359,1,18,0,500000,2,6.13,50000,4,1187700,424300,168000,500.0,22,300.0,641.0,233900
959560,2,4,5,200000,0,4.38,90000,2,269000,205200,63800,555.0,34,300.0,435.0,147900
924054,1,10,5,450000,0,5.53,230000,4,552300,337000,215300,500.0,25,300.0,584.0,288500
966897,1,19,5,518000,1,5.79,180000,2,423400,423400,0,579.0,30,300.0,440.0,287200
960943,1,1,0,1000000,0,4.55,40000,2,387200,264600,15100,467.0,39,300.0,559.0,361200
916720,2,25,3,400000,0,6.58,50000,4,2073500,383000,948800,511.0,66,300.0,637.0,306600
924168,4,4,3,300000,0,5.58,30000,2,80000,54400,25600,511.0,38,300.0,433.0,250900
945481,2,18,3,130000,0,5.27,50000,4,255900,61000,90100,511.0,29,951.0,611.0,180600
940552,3,17,1,250000,1,6.15,50000,3,778800,64100,87900,669.0,64,300.0,609.0,396300
950245,1,14,5,122100,0,6.82,50000,2,4479600,12100,23300,675.0,34,300.0,562.0,311500
951383,2,25,1,250000,0,6.64,50000,4,8535600,181400,41400,669.0,56,150.0,657.0,215700
929277,1,15,3,300000,1,3.15,40000,2,495900,116000,379900,631.0,48,150.0,478.0,166000
940569,1,10,5,200000,0,7.78,90000,4,210000,188500,21500,687.0,27,150.0,698.0,278800
943732,2,25,3,600000,0,7.24,60000,4,747100,378200,369000,622.0,34,300.0,476.0,372100
935030,1,18,5,200000,2,5.33,30000,4,286500,0,0,97.0,26,300.0,439.0,167300
959168,1,25,5,230000,0,5.0,50000,4,825800,216200,61200,392.0,22,150.0,514.0,362400
953669,2,24,5,250000,0,5.57,100000,2,1875000,193600,38700,776.0,28,375.0,444.0,112700
942619,1,25,3,1000000,0,6.45,50000,4,109600,51400,58100,342.0,22,300.0,392.0,272700
962095,1,11,5,260000,0,5.38,100000,0,2283100,447700,332100,579.0,39,150.0,551.0,174500
945010,1,5,5,240000,0,5.04,60000,2,536500,204200,121900,392.0,26,300.0,410.0,299400
948305,1,4,5,250000,0,5.44,50000,2,212400,60000,35000,467.0,42,300.0,489.0,175700
956862,1,22,5,250000,0,8.55,80000,3,223000,189600,700,687.0,34,300.0,596.0,220600
959534,1,4,5,1200000,2,8.66,240000,2,16362100,923200,458800,687.0,32,300.0,659.0,151500
903153,1,4,5,150000,1,4.94,40000,2,1131700,862000,236500,392.0,24,300.0,607.0,208500
899303,2,15,5,600000,0,6.13,170000,2,91900,91500,500,669.0,34,300.0,412.0,214500
972093,1,18,5,180000,0,4.96,30000,4,157600,50700,40600,312.0,29,300.0,614.0,271500
911828,2,9,5,171700,0,6.37,150000,2,572800,452900,9600,669.0,27,150.0,560.0,141800
946080,1,18,3,300000,0,7.55,60000,4,2948200,1034300,306500,531.0,31,300.0,594.0,464200
951203,1,10,0,500000,2,5.31,40000,4,918900,330600,588300,659.0,44,150.0,650.0,1075000
956227,2,10,5,260000,0,5.4,100000,4,1113200,430200,39800,760.0,41,300.0,505.0,700500
955249,2,23,0,1500000,0,7.19,60000,3,3105100,2042200,1063000,792.0,42,150.0,715.0,536900
960821,2,18,3,380000,0,6.26,50000,4,790800,424900,365900,613.0,43,300.0,695.0,277500
968634,0,8,5,450000,0,6.98,200000,0,18024100,291400,431800,700.0,26,300.0,720.0,178200
919378,1,18,3,300000,2,5.94,50000,4,229900,207100,12000,538.0,23,300.0,508.0,958700
953108,0,18,4,1500000,2,7.31,60000,4,6773100,3550300,3222800,792.0,52,300.0,697.0,261800
896960,4,14,3,700000,0,6.24,50000,2,791200,534900,183400,511.0,34,300.0,596.0,139400
943095,1,25,3,3500000,0,8.0,60000,4,2678600,48400,31600,531.0,28,300.0,453.0,544200
953310,2,5,5,170000,0,4.38,30000,2,48200,0,0,400.0,45,300.0,763.0,170900
917944,1,10,5,153000,0,6.55,50000,4,40500,38800,1700,500.0,20,1000.0,494.0,214500
920670,0,19,3,850000,0,6.74,50000,2,651600,519700,131900,511.0,54,150.0,517.0,160000
935136,1,8,5,140000,1,7.55,120000,0,493400,335900,157400,708.0,24,300.0,720.0,218200
956217,2,10,5,200000,0,6.0,160000,4,2728500,155800,221200,669.0,33,300.0,598.0,346600
923526,1,5,5,150000,0,6.4,120000,2,1208600,471500,197000,579.0,36,300.0,688.0,140600
947039,1,25,5,161200,0,6.89,50000,4,506900,66800,5200,613.0,22,300.0,534.0,317500
888864,1,18,4,800000,2,8.84,60000,4,722600,460300,262300,687.0,28,300.0,625.0,235100
938945,1,19,5,1000000,0,6.96,100000,2,540300,103000,174100,687.0,39,150.0,498.0,133300
954526,1,15,2,300000,0,5.42,50000,2,347600,190000,84700,425.0,28,150.0,458.0,130900
939919,0,24,3,1500000,2,5.89,50000,2,5603700,352700,270900,511.0,47,150.0,444.0,198800
942669,1,4,5,200000,1,4.92,60000,2,339900,137100,202800,392.0,26,150.0,456.0,181800
927465,2,17,0,1500000,0,6.5,50000,3,100100,60800,39200,669.0,36,150.0,496.0,270300
948531,2,25,5,500000,0,4.91,300000,4,3689000,704500,276500,760.0,37,300.0,498.0,1393800
921103,2,15,3,200000,2,9.35,60000,2,510200,418700,89000,720.0,35,300.0,512.0,201200
940239,0,4,3,400000,0,7.45,60000,2,1566600,471400,998200,622.0,42,300.0,611.0,212100
930466,1,18,5,350000,0,7.32,260000,4,2613300,435000,186100,687.0,45,300.0,537.0,643600
925603,1,8,3,250000,0,8.59,60000,0,278200,232700,45500,631.0,34,150.0,501.0,212100
958073,0,4,3,500000,0,7.4,60000,2,1100400,339400,46400,622.0,43,300.0,541.0,151500
947635,1,1,3,500000,1,6.95,50000,2,100000,75900,24100,342.0,20,300.0,492.0,145400
921417,2,18,5,350000,0,7.28,100000,4,1127600,710900,416700,700.0,26,150.0,754.0,493300
947141,1,12,5,220000,2,2.51,40000,0,277800,0,0,200.0,20,150.0,555.0,238800
964548,2,10,0,300000,0,4.31,40000,4,183400,69100,6200,653.0,30,150.0,501.0,275100
982692,1,5,3,200000,0,6.04,50000,2,1040300,338300,143300,518.0,30,300.0,727.0,168500
945200,1,10,5,400000,1,8.4,230000,4,16310200,4283300,162800,687.0,34,300.0,623.0,214500
940134,1,10,0,350000,0,5.04,30000,4,42400,41700,700,419.0,42,300.0,539.0,189100
948344,2,10,5,168000,0,5.58,140000,4,406000,340900,65100,669.0,29,150.0,505.0,210900
936081,1,9,5,220000,2,6.3,50000,2,98200,0,56000,339.0,26,300.0,627.0,175700
956731,1,10,5,160000,0,6.22,90000,4,9279300,100900,800,579.0,42,150.0,478.0,362400
966276,0,25,0,500000,0,7.43,60000,4,128000,73500,54500,878.0,32,300.0,532.0,243600
954935,2,23,5,400000,0,5.85,260000,3,2926100,791400,601100,669.0,37,300.0,413.0,300600
929731,1,25,3,1000000,0,9.58,60000,4,906300,563500,342800,531.0,35,150.0,578.0,398700
920161,4,10,0,500000,0,5.78,50000,4,499000,224100,70900,669.0,38,300.0,551.0,293300
928533,1,22,5,240000,0,9.12,200000,3,906500,540900,365600,687.0,32,300.0,611.0,440000
969206,1,22,0,500000,0,4.75,40000,3,3651500,294600,184100,562.0,31,150.0,405.0,307800
967030,2,18,1,220000,0,4.39,40000,4,2242900,163300,275700,555.0,46,300.0,566.0,326000
963871,0,12,0,2000000,0,8.26,50000,0,818700,29900,630100,792.0,58,150.0,652.0,293300
929132,1,18,3,480000,0,3.56,40000,4,851400,403900,1000,300.0,33,300.0,469.0,256900
964008,1,20,5,250000,0,6.31,180000,1,4861700,1050000,78900,579.0,30,300.0,732.0,344200
957464,2,13,3,300000,0,5.85,50000,1,600100,272300,221700,511.0,27,150.0,661.0,163600
927312,1,5,4,280000,0,5.5,40000,2,2591600,498200,70400,467.0,29,300.0,575.0,416900
912646,2,14,3,242400,0,6.68,50000,2,4161000,631200,580800,613.0,34,300.0,507.0,138200
949945,1,5,5,200000,1,6.76,140000,2,1254900,459200,482600,579.0,34,300.0,602.0,137000
912762,1,8,3,2007100,2,7.51,60000,0,5494700,533800,4960900,834.0,27,300.0,672.0,1298100
959877,0,18,3,341700,0,6.92,60000,4,272000,271500,500,622.0,41,300.0,593.0,236300
965862,2,8,3,250000,1,5.23,30000,0,55200,55100,100,511.0,40,300.0,580.0,358800
948018,1,25,3,150000,2,7.3,60000,4,265200,122100,200,792.0,23,300.0,508.0,183000
946401,1,6,5,250000,0,7.08,150000,0,72400,40000,0,886.0,31,150.0,444.0,772000
961904,1,4,4,300000,2,4.68,30000,2,104200,103400,800,392.0,26,300.0,444.0,387800
941587,1,25,5,200200,2,6.2,170000,4,1867800,636000,172100,579.0,27,300.0,655.0,229100
929048,1,4,5,150000,0,7.08,90000,2,129400,54700,74600,687.0,42,150.0,460.0,162400
936500,1,4,3,300000,0,9.12,60000,2,2332200,1403900,928400,531.0,30,300.0,634.0,157600
939626,1,4,3,250000,2,4.45,40000,2,563700,119300,413200,555.0,20,300.0,655.0,424200
911711,3,19,5,200000,0,4.31,80000,2,407200,239700,20100,555.0,48,300.0,593.0,186600
952523,1,19,3,1200000,0,6.46,50000,2,14000500,3489800,2028700,518.0,43,150.0,564.0,120000
937761,2,18,5,350000,0,6.26,190000,4,999100,0,223200,814.0,30,300.0,596.0,1894400
970569,2,10,3,300000,1,6.65,50000,4,691700,98900,63700,511.0,52,150.0,569.0,180600
928221,1,1,3,180000,0,8.23,60000,2,607500,383900,223600,531.0,39,150.0,587.0,141800
953087,1,25,5,300000,0,5.62,50000,4,1047000,30500,9500,579.0,33,300.0,496.0,324800
875837,1,25,5,420000,2,7.12,290000,4,1395400,151800,553200,613.0,24,300.0,537.0,292100
952586,1,25,5,500000,0,6.69,50000,4,9677200,28800,50800,579.0,33,150.0,501.0,487200
953753,4,4,2,200000,0,8.17,60000,2,8785300,145300,279900,622.0,42,300.0,550.0,484800
925327,1,7,3,250000,0,3.0,40000,4,269600,0,0,146.0,39,300.0,702.0,286000
945592,2,18,0,500000,2,6.11,50000,4,86400,65900,700,669.0,34,300.0,415.0,591500
894386,1,25,5,250000,0,5.31,70000,4,1311100,261900,152600,312.0,28,300.0,600.0,477500
916838,2,10,0,1000000,0,6.26,50000,4,1596200,382200,4100,669.0,39,300.0,498.0,261800
918098,2,25,5,206800,2,7.45,170000,4,1857400,435300,146500,792.0,53,0.0,584.0,219400
964751,1,25,5,600000,2,5.76,300000,4,21864100,5986400,3345800,675.0,28,300.0,496.0,282400
945328,2,13,4,130000,0,5.92,50000,1,343500,16600,33400,521.0,38,300.0,670.0,212100
946056,1,4,4,900000,2,5.7,40000,2,380000,300700,79400,659.0,37,300.0,580.0,1226500
953128,1,6,5,500000,1,5.08,140000,0,1213300,248000,202900,562.0,44,300.0,636.0,361200
942929,1,5,3,450000,1,6.42,50000,2,4377700,279500,16100,425.0,46,300.0,627.0,140600
950753,2,4,5,200000,0,5.98,50000,2,25200,5800,19400,361.0,39,300.0,835.0,161200
949875,1,17,5,360000,0,8.93,250000,3,1895000,1544900,350100,687.0,34,0.0,482.0,255700
925522,0,25,5,450000,0,6.64,310000,4,1886700,695400,627700,669.0,40,150.0,688.0,316300
944108,2,17,1,402700,0,5.88,50000,3,11158300,984000,195800,669.0,61,300.0,609.0,369700
947902,0,18,5,147000,0,5.27,110000,4,409900,49000,235400,869.0,37,300.0,465.0,1448300
924666,4,15,3,150000,1,8.0,60000,2,717000,589400,127600,545.0,25,150.0,535.0,120000
944458,1,25,3,150000,0,4.96,30000,4,24900,24400,500,100.0,19,300.0,663.0,242400
934035,1,22,5,230000,0,5.62,60000,3,95400,0,0,407.0,29,150.0,498.0,329700
912733,1,7,5,489200,1,7.82,240000,4,1267000,273200,800,613.0,25,150.0,682.0,338100
951980,1,10,5,150000,0,5.86,50000,4,139000,110200,13100,500.0,19,150.0,532.0,414500
963745,2,5,3,200000,0,6.45,50000,2,201600,91700,85400,511.0,39,150.0,519.0,129700
918092,1,17,3,850000,0,4.87,30000,3,5136300,117100,12000,631.0,48,150.0,510.0,300600
932038,1,23,5,220000,0,6.45,100000,3,2013300,495700,718500,675.0,30,150.0,618.0,278800
920059,2,10,2,300000,0,6.53,50000,4,1777700,1595300,90500,511.0,60,150.0,512.0,221800
960340,1,25,5,300000,2,6.87,230000,4,14434000,3513500,591600,613.0,24,150.0,668.0,272700
926067,1,10,0,500000,2,7.92,60000,4,590000,353600,236400,687.0,30,150.0,586.0,309100
954972,2,5,1,300000,0,7.0,50000,2,282800,40800,242000,669.0,66,300.0,516.0,121200
892823,1,18,5,206800,0,6.24,170000,4,2244200,276800,282100,579.0,46,300.0,433.0,644800
934684,1,4,5,350000,0,5.8,120000,2,324900,88500,166500,500.0,21,300.0,630.0,352700
949464,1,17,0,1000000,0,6.7,50000,3,180000,180000,0,788.0,30,300.0,580.0,835100
944264,1,17,5,149000,0,6.26,100000,3,359100,130400,228700,900.0,31,300.0,596.0,226600
932426,1,15,3,250000,2,6.85,60000,2,590000,60300,217800,531.0,31,150.0,679.0,158800
954473,2,8,3,500000,1,3.59,40000,0,1010900,138800,229200,404.0,27,300.0,467.0,231500
946026,2,22,5,250000,0,4.98,150000,3,1436100,833200,603000,476.0,23,300.0,560.0,402400
932072,2,15,2,1000000,0,6.71,50000,2,329900,315700,14100,437.0,25,300.0,611.0,172100
920751,0,17,3,850000,2,6.43,50000,3,2996100,1627200,939600,511.0,53,150.0,625.0,254500
941571,2,24,0,1500000,0,4.87,40000,2,248200,63700,184600,653.0,39,300.0,537.0,402400
941807,1,18,5,323600,0,6.89,200000,4,1239300,559400,519600,800.0,31,150.0,512.0,197600
926302,1,25,5,500000,1,5.33,100000,4,1865300,1150900,556700,392.0,26,150.0,494.0,244800
931832,2,15,5,250000,0,6.44,50000,2,85000,55400,29600,869.0,39,300.0,485.0,1647100
938436,4,23,3,500000,0,7.68,30000,3,60000,37300,22700,622.0,41,300.0,729.0,300600
916814,1,5,5,406600,0,4.34,170000,2,2579300,2559300,20000,467.0,29,300.0,756.0,220600
937279,1,4,3,500000,1,6.74,50000,2,512700,337100,175500,342.0,26,150.0,636.0,387800
922176,1,10,3,450000,2,6.24,50000,4,2232600,458500,31700,518.0,27,300.0,577.0,318800
925008,1,9,3,150000,0,5.94,50000,2,217300,91200,126100,518.0,29,300.0,525.0,224200
